system:index,B1,B10,B11,B2,B3,B4,B5,B6,B7,B8,B9,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_00000000000000000041,46,193,192,40,31,29,36,34,30,34,0,1,66,17,-1159,-82,-10,8,-17,-31,14,4,-18,-817,6,9,24,31,47,-57,2,7,-1231,-36,-15,2,1,0,-24,4,9.308376,365.25,0.13250111,100290.664,0.010114334,127.5,290.21,1.9066639,"{""type"":""Point"",""coordinates"":[111.31541125824789,30.677241844583186]}"
1_00000000000000000043,43,204,200,38,33,31,55,53,43,33,0,1,188,26,404,-92,8,-19,-22,10,2,0,-14,-489,34,29,6,1,7,-14,1,13,-704,-49,11,-3,3,18,-24,3,4.308391,359.58334,0.12916778,99256.664,0.009737333,129.75,289.38,1.9219973,"{""type"":""Point"",""coordinates"":[111.61670825732817,30.741921105363414]}"
1_00000000000000000044,42,203,200,36,31,30,55,51,40,34,0,1,89,29,895,-84,21,-1,-2,42,-37,-2,-15,-1563,36,9,10,5,-18,-1,4,14,-1030,-64,19,-11,5,26,-60,4,1.8543341,363.33334,0.13500112,100272.664,0.009924334,130.25,289.98334,1.9393306,"{""type"":""Point"",""coordinates"":[111.83068713957988,30.613909232321088]}"
1_00000000000000000049,41,203,200,37,33,36,55,58,47,36,0,1,35,22,1721,-90,-3,1,-34,28,-5,-5,-9,-442,36,10,24,-22,-27,-41,1,12,-232,-42,-3,12,-8,6,-39,1,0.92740995,366.33334,0.120001115,101060.664,0.010652667,136.16667,290.58,2.3806639,"{""type"":""Point"",""coordinates"":[112.57610614448232,30.686672843311218]}"
1_0000000000000000004e,48,204,200,46,44,46,69,78,65,39,0,1,28,24,-692,-81,-7,-19,10,45,-12,3,-10,-166,28,-13,15,-17,-12,-29,0,13,-266,-31,-24,1,4,22,-35,1,3.515711,365.33334,0.13833444,101196.0,0.0108,138.41667,290.47665,1.976664,"{""type"":""Point"",""coordinates"":[113.27787055007151,30.649216394462275]}"
1_00000000000000000052,40,196,192,35,32,29,39,26,22,30,0,1,29,24,85,-111,-1,3,-34,-19,-5,0,-19,-279,107,-76,-52,29,31,3,0,10,795,-22,-2,-14,-35,-29,-31,-2,1.0781635,363.58334,0.16000111,101160.664,0.010617333,139.25,290.2633,1.8186638,"{""type"":""Point"",""coordinates"":[113.93220349775524,30.666731743400213]}"
1_00000000000000000055,40,202,200,36,32,32,42,41,37,30,0,1,25,15,-524,-92,14,25,-20,12,-4,2,-16,167,66,-26,-31,-17,23,-48,0,7,491,-28,-3,2,-19,-3,-18,-1,3.7253058,365.91666,0.18750112,101066.664,0.010756667,138.5,290.68997,2.2719972,"{""type"":""Point"",""coordinates"":[114.38252811314273,30.720900902997464]}"
1_00000000000000000056,40,204,200,35,32,38,54,57,35,37,0,1,27,20,42,-90,0,10,-27,9,-7,0,-14,688,71,-29,-27,-21,38,-46,-2,11,1052,-21,-19,-2,-27,-6,-31,-3,0.92740995,365.91666,0.18750112,101066.664,0.010756667,138.5,290.68997,2.2719972,"{""type"":""Point"",""coordinates"":[114.42376142058394,30.707425499613958]}"
1_00000000000000000059,41,203,200,37,35,36,73,67,49,38,0,1,23,27,306,-64,-4,0,-37,2,-15,0,-13,-506,17,20,18,-23,-1,35,1,14,19,-20,-17,-2,-47,4,0,0,0.0,369.58334,0.19500111,101108.0,0.0113,139.41667,291.38333,2.6599972,"{""type"":""Point"",""coordinates"":[114.87893753791757,30.632508142815013]}"
1_00000000000000000060,35,193,190,30,25,25,33,28,26,22,0,1,1483,25,-404,-167,23,14,-32,38,18,2,-22,-88,25,-13,-7,-21,-26,-82,0,9,-334,-69,4,3,-30,35,-28,1,7.217448,345.0,0.15083446,89580.664,0.009245,128.25,286.70334,1.7206639,"{""type"":""Point"",""coordinates"":[110.15469833583383,30.81145186808979]}"
1_00000000000000000072,42,204,200,38,33,35,51,56,48,36,0,1,39,21,746,-99,7,10,9,-13,12,-1,-11,588,9,-14,26,-26,-22,-34,-2,10,1117,-49,-10,13,-17,1,-34,-3,2.8449738,365.58334,0.12750112,101073.336,0.010614667,137.08333,290.56665,2.2353306,"{""type"":""Point"",""coordinates"":[112.86823969089777,30.825734368763985]}"
1_00000000000000000079,36,195,193,31,26,23,66,43,29,23,0,1,26,35,2134,-84,-16,-18,-86,-6,-13,-6,-20,666,116,-27,-26,-2,-4,-6,-2,16,2117,-6,-24,-33,-87,-6,-49,-6,1.8543341,363.08334,0.1550011,101160.0,0.010515001,139.41667,290.20667,1.780664,"{""type"":""Point"",""coordinates"":[113.92331205025467,30.76024801069308]}"
1_0000000000000000007b,40,187,186,35,30,31,47,47,39,30,1,1,33,25,697,-87,-1,-15,-34,-9,-7,-1,-13,1072,103,-39,-72,4,12,-36,-3,12,1701,-18,-8,-24,-49,-5,-52,-5,1.4232506,362.58334,0.15833445,101124.664,0.0104,139.41667,290.19998,1.8473306,"{""type"":""Point"",""coordinates"":[114.12462262641351,30.812526511443675]}"
1_0000000000000000007c,40,205,200,36,31,31,43,43,35,31,0,1,27,16,-879,-80,17,7,-4,0,2,3,-17,485,62,-62,-4,-7,42,-18,-2,7,32,-47,-18,17,-16,2,-10,0,5.677614,363.41666,0.16250111,100984.664,0.010439667,139.16667,290.4,2.1599972,"{""type"":""Point"",""coordinates"":[114.37848816758832,30.873972923960164]}"
1_0000000000000000007d,36,195,193,31,30,26,43,28,20,31,0,1,42,33,-233,-119,-10,-7,-62,13,-14,1,-18,-917,98,-49,-30,16,24,1,2,16,1139,-56,-50,-3,-61,3,-22,-3,2.845888,363.41666,0.16250111,100984.664,0.010439667,139.16667,290.4,2.1599972,"{""type"":""Point"",""coordinates"":[114.4221472260026,30.879363977133774]}"
1_0000000000000000007f,40,202,199,36,33,29,51,56,44,32,0,1,33,25,383,-113,20,8,-25,-4,-18,0,-14,-873,72,-29,-16,-23,23,37,2,13,52,-66,-20,9,-36,3,0,0,2.1615472,363.58334,0.17416778,100737.336,0.010531,140.33333,290.56665,2.4339974,"{""type"":""Point"",""coordinates"":[114.81964933031098,30.933261131566777]}"
1_00000000000000000080,40,202,198,34,28,29,57,60,46,30,0,1,38,26,171,-128,21,-5,-25,-6,-17,0,-14,-482,49,-42,-13,-42,38,28,1,14,179,-68,-27,5,-45,13,-10,0,1.4235586,365.5,0.18333445,100874.0,0.010821667,140.41667,290.87,2.5333307,"{""type"":""Point"",""coordinates"":[114.93391379480553,30.848640770875534]}"
1_00000000000000000082,36,195,194,31,27,25,55,46,30,27,0,1,52,31,625,-163,31,-3,-77,-17,-22,-1,-14,61,59,-1,28,-20,-1,78,0,17,-407,-94,-18,-7,-79,-10,43,2,5.547545,366.16666,0.19833444,100483.336,0.011142667,141.33333,291.01,2.646664,"{""type"":""Point"",""coordinates"":[115.18616068229792,30.761055107983758]}"
1_00000000000000000083,37,198,197,32,24,22,41,42,30,22,0,1,115,27,1233,-114,19,-4,-50,-23,-14,-3,-16,-354,13,-12,38,-35,6,49,0,16,-122,-57,-15,-10,-51,-18,13,1,14.88251,365.66666,0.20416777,100337.336,0.0111713335,141.66667,290.96,2.628664,"{""type"":""Point"",""coordinates"":[115.40849591992377,30.77533760865794]}"
1_00000000000000000091,43,203,199,38,33,33,56,59,49,36,0,1,111,24,67,-101,-6,18,-15,-8,21,0,-10,-748,14,15,-6,-2,12,8,2,12,-50,-63,-9,20,-14,-1,-7,0,1.0826201,361.66666,0.12416778,99898.664,0.010111667,130.91667,289.75333,1.9393306,"{""type"":""Point"",""coordinates"":[111.64311951286773,31.062352107064036]}"
1_00000000000000000094,33,201,199,28,26,23,76,52,34,28,0,1,121,36,100,-126,33,4,-26,21,-23,0,-15,-47,31,-24,5,-16,-27,20,0,18,-536,-84,17,31,-40,21,-48,2,1.8543341,362.33334,0.11916778,100158.664,0.010211,133.83333,289.95667,2.1959972,"{""type"":""Point"",""coordinates"":[112.17132678725471,30.972068688034913]}"
1_00000000000000000095,45,192,189,39,32,31,36,27,19,33,0,1,115,17,195,-52,-7,1,3,11,4,0,-11,148,-14,-29,3,0,1,-10,0,10,-345,-54,1,17,-9,6,-12,1,0.0,362.58334,0.12083445,100244.0,0.010224667,134.58333,290.02667,2.2699971,"{""type"":""Point"",""coordinates"":[112.20285709080363,30.990663139427788]}"
1_00000000000000000098,38,199,196,34,33,32,84,65,45,24,0,1,42,38,2430,-57,7,18,-29,39,-67,-7,-13,-18,-4,-18,-7,-26,-23,23,0,20,1812,-39,10,34,-37,25,-110,-5,3.5204787,364.0,0.11833445,100800.0,0.010315,136.83333,290.42,2.3693306,"{""type"":""Point"",""coordinates"":[112.71489566477081,30.996054192601402]}"
1_0000000000000000009f,39,203,199,35,32,30,72,61,42,31,0,1,35,33,553,-152,13,-12,-67,12,-15,0,-15,-633,47,-49,10,-1,8,-6,1,17,1017,-67,-45,8,-61,17,-28,-2,1.0822791,362.25,0.14333445,101097.336,0.010335,139.75,290.19666,1.7506639,"{""type"":""Point"",""coordinates"":[113.75245267518977,31.032168452033265]}"
1_000000000000000000a1,36,203,200,31,28,27,72,59,42,30,0,1,48,34,333,-125,5,-15,-58,11,-15,0,-17,-673,69,-60,-3,20,20,0,1,16,587,-73,-17,-14,-58,11,-42,-1,1.8543341,361.83334,0.15333445,101040.664,0.010302001,139.75,290.09665,1.7893305,"{""type"":""Point"",""coordinates"":[114.02060071703875,30.97772728727174]}"
1_000000000000000000a2,41,190,188,36,31,32,50,47,36,32,0,1,54,28,-677,-109,2,-6,-29,24,7,3,-13,-357,56,-77,5,-12,34,0,0,14,-494,-61,-24,-3,-42,27,-24,2,1.0826044,360.41666,0.15583445,100760.0,0.010144001,140.0,289.94,1.8446639,"{""type"":""Point"",""coordinates"":[114.12624128009593,31.060733453381633]}"
1_000000000000000000a3,36,195,193,30,27,28,52,51,40,30,0,1,41,27,-1110,-101,1,18,-50,14,-5,4,-16,-42,111,-89,-26,0,60,-28,0,14,318,-67,-51,24,-63,18,-21,0,3.8587198,361.0,0.16000111,100785.336,0.010134,139.83333,290.11,2.0933306,"{""type"":""Point"",""coordinates"":[114.37471576809709,31.00872249869424]}"
1_000000000000000000a5,39,196,192,33,27,24,34,28,23,25,0,1,38,25,-478,-138,13,7,-14,-6,-4,2,-20,-2817,77,-26,0,-8,15,46,9,13,-519,-80,-21,16,-30,-5,2,2,4.3185725,363.16666,0.16583446,100890.0,0.010412,139.91667,290.45334,2.296664,"{""type"":""Point"",""coordinates"":[114.6878695168785,30.96910338583437]}"
1_000000000000000000ac,34,195,194,29,26,26,55,52,37,27,0,1,552,30,334,-123,13,9,-54,-1,8,0,-16,-504,76,-6,35,-19,-26,67,1,18,337,-45,-28,11,-65,-33,62,0,11.128095,349.83334,0.19250111,96718.664,0.009988334,142.25,288.44998,2.4306638,"{""type"":""Point"",""coordinates"":[115.66154990470682,30.972875785325584]}"
1_000000000000000000c7,44,204,200,39,34,33,46,49,41,32,0,1,53,17,-308,-117,41,-12,-3,7,11,1,-11,-541,4,-55,3,-10,65,-4,1,8,36,-65,-7,8,-15,12,-15,0,0.0,361.58334,0.13833445,100903.336,0.010185667,139.66667,290.18332,1.7753305,"{""type"":""Point"",""coordinates"":[113.68777341440953,31.25773207882182]}"
1_000000000000000000cc,35,197,194,29,26,25,53,40,29,27,0,1,70,29,853,-127,25,9,-54,6,-1,-2,-16,414,81,-49,-5,25,48,20,-1,15,125,-122,-38,36,-77,16,27,0,1.8543341,357.75,0.16000111,100267.336,0.009806667,140.16667,289.66333,2.0399973,"{""type"":""Point"",""coordinates"":[114.42888492769434,31.216770776544863]}"
1_000000000000000000cf,36,199,197,29,25,19,84,55,26,21,0,1,64,49,-606,-192,-31,13,-115,-24,56,3,-19,-1,135,7,13,19,39,26,0,28,-274,-122,-54,21,-124,-28,62,2,8.2891,357.5,0.17333445,99744.664,0.009975,140.75,289.69998,2.3313305,"{""type"":""Point"",""coordinates"":[114.95655265085388,31.189012872487165]}"
1_000000000000000000d0,43,204,200,37,32,30,48,44,34,32,0,1,69,22,546,-104,10,15,-18,3,-7,-1,-15,-960,53,-15,4,-20,-5,38,2,12,371,-64,-15,14,-39,-1,6,0,4.425421,360.75,0.17416778,100581.336,0.010270667,140.83333,290.2033,2.3493307,"{""type"":""Point"",""coordinates"":[115.00614231366924,31.17526992304045]}"
1_000000000000000000ed,37,199,195,31,29,29,74,60,41,28,0,1,67,32,377,-150,-5,9,-78,22,-12,0,-12,72,93,-50,3,14,47,-7,0,17,1006,-81,-59,24,-91,51,-55,-2,1.0856941,359.66666,0.14333445,100615.336,0.009992001,140.08333,289.91666,1.7873306,"{""type"":""Point"",""coordinates"":[113.89150974154148,31.330495689811944]}"
1_000000000000000000f5,33,198,196,27,22,18,57,37,22,21,0,1,122,37,391,-165,10,8,-88,-8,3,0,-18,-374,74,-1,-6,11,3,15,0,22,498,-134,-27,2,-127,7,20,0,9.864824,352.0,0.17250112,98490.664,0.009752001,140.91667,288.78333,2.192664,"{""type"":""Point"",""coordinates"":[115.09668881966049,31.492196071313057]}"
1_0000000000000000010d,36,192,190,29,21,19,22,18,12,21,0,1,156,20,109,-108,13,-11,1,7,6,0,-6,242,36,-15,-5,0,-13,-14,-1,14,482,-93,2,-7,-26,7,-23,-1,2.3671083,359.25,0.12083445,99419.336,0.0097216675,136.58333,289.82666,1.9019972,"{""type"":""Point"",""coordinates"":[112.90435395032964,31.659550592949937]}"
1_00000000000000000112,41,204,200,35,32,36,54,63,54,33,0,1,64,17,58,-82,17,-12,4,-18,8,0,-7,1644,8,-34,19,-36,25,-35,-5,10,420,-64,-5,5,-13,3,-14,-1,12.656684,361.5,0.14166778,100766.664,0.010027001,139.16667,290.23334,1.8079972,"{""type"":""Point"",""coordinates"":[113.58024665160673,31.512404717287275]}"
1_00000000000000000113,35,198,195,29,25,22,57,40,25,25,0,1,81,32,414,-159,-6,0,-54,-8,22,0,-16,662,82,-27,-23,31,61,-19,-2,17,965,-110,-42,25,-75,29,-8,-2,3.3928807,359.83334,0.15916778,100480.0,0.009852334,139.16667,290.05,1.8266639,"{""type"":""Point"",""coordinates"":[113.69181335996396,31.626134089655405]}"
1_00000000000000000114,44,198,195,42,35,33,40,25,18,35,0,1,102,21,-707,-101,32,-16,-12,-19,11,3,-7,589,34,-39,28,-43,28,1,-2,11,-682,-54,-15,9,-25,2,7,2,2.7802885,358.25,0.14750111,100165.336,0.009796,139.58333,289.77,1.818664,"{""type"":""Point"",""coordinates"":[113.81146887763214,31.60026238534332]}"
1_00000000000000000115,43,201,198,38,34,35,49,43,35,31,0,1,71,22,-88,-126,25,-5,-19,-4,0,1,-10,1102,44,-44,1,-58,46,-52,-4,13,495,-67,-14,-1,-37,23,-22,-1,1.0889165,357.41666,0.14750111,100299.336,0.009747667,140.0,289.63998,1.8713306,"{""type"":""Point"",""coordinates"":[114.00227381170906,31.60807473038896]}"
1_00000000000000000116,47,179,179,46,39,37,39,28,22,37,0,1,66,17,238,-107,31,-2,-3,-35,-5,0,-12,709,-4,-50,13,-34,18,-31,-2,9,4,-65,-10,8,-24,0,-6,0,0.0,354.75,0.15000111,99606.664,0.009554667,140.08333,289.20667,1.8973306,"{""type"":""Point"",""coordinates"":[114.12678083132339,31.56037572642024]}"
1_00000000000000000121,35,181,181,29,26,26,40,34,31,24,1,1,764,27,-1719,-122,17,20,-21,-21,58,6,-19,-694,91,1,-61,-55,24,-51,1,12,-1169,-40,15,4,-49,2,-8,4,10.141658,343.58334,0.10250112,89588.664,0.008593334,132.58333,286.97665,1.7893306,"{""type"":""Point"",""coordinates"":[109.92374365587163,31.705902948400507]}"
1_00000000000000000126,41,204,200,38,34,34,49,49,39,31,0,1,921,21,704,-129,19,10,-43,-31,24,-1,-12,-1529,56,7,0,43,49,-31,5,12,-523,-103,22,14,-6,4,13,2,4.7530513,333.83334,0.11166778,89632.664,0.008621001,136.25,285.35333,1.5893306,"{""type"":""Point"",""coordinates"":[110.66539026128288,31.74632915855105]}"
1_0000000000000000012f,35,204,200,30,27,24,79,51,32,33,0,1,74,40,-390,-122,57,8,8,55,-85,2,-18,-87,26,-14,1,-66,-32,47,0,21,-479,-82,39,18,-1,23,-88,2,2.7802885,362.0,0.120001115,100353.336,0.010293,134.75,290.02332,2.056664,"{""type"":""Point"",""coordinates"":[112.0228342630739,31.68245699506148]}"
1_00000000000000000131,40,195,192,34,30,29,51,53,38,26,0,1,100,30,-589,-145,11,15,-65,34,19,3,-8,610,41,-10,9,-34,-28,-13,-2,17,115,-113,13,-1,-55,11,-27,0,2.370986,360.08334,0.12083445,99870.664,0.009841334,135.75,289.90332,2.0753305,"{""type"":""Point"",""coordinates"":[112.29691290932398,31.838494318224722]}"
1_00000000000000000138,38,199,196,32,30,28,72,55,37,27,0,1,92,33,1364,-147,-3,13,-63,13,0,-3,-9,161,72,-11,0,5,23,10,0,19,1727,-121,-14,26,-47,13,-24,-5,10.744424,361.25,0.12666778,100440.0,0.009913667,138.16667,290.22665,1.7886639,"{""type"":""Point"",""coordinates"":[113.3061680053567,31.697818598190604]}"
1_00000000000000000158,39,196,194,34,28,27,37,29,24,26,1,1,73,27,-792,-105,19,-3,12,42,-30,3,-12,332,4,20,12,-32,-33,6,-1,14,-267,-77,3,13,0,23,-35,1,1.4340441,359.91666,0.10000112,100476.0,0.010036,136.41667,289.81665,2.0479972,"{""type"":""Point"",""coordinates"":[112.008823767564,32.037111597347305]}"
1_00000000000000000159,48,190,188,42,35,33,51,38,29,34,0,1,68,32,-398,-109,38,-4,-2,85,-84,2,-13,-399,15,-4,-9,-39,-54,22,0,16,124,-65,23,9,0,53,-59,0,3.7596607,361.25,0.12666778,100411.336,0.010169667,135.5,289.98334,2.0353305,"{""type"":""Point"",""coordinates"":[112.10260758092006,31.870024621773634]}"
1_0000000000000000015e,43,202,200,39,37,39,66,64,51,38,0,1,138,27,-593,-80,3,0,-8,26,-27,3,-7,1354,7,0,13,-40,-51,-29,-5,18,556,-91,0,0,-18,-3,-39,-1,2.1873128,359.41666,0.108334444,99580.664,0.009572667,136.16667,289.95334,1.7259972,"{""type"":""Point"",""coordinates"":[112.92160175320436,32.04277019658413]}"
1_00000000000000000163,35,201,198,30,27,26,48,49,34,29,0,1,178,28,-114,-154,16,-4,-33,-8,33,1,-10,1314,54,-13,8,-6,5,-35,-4,17,568,-127,-4,21,-48,0,-8,-1,3.535168,354.66666,0.12250112,99033.336,0.009363667,137.41667,289.25,1.8626639,"{""type"":""Point"",""coordinates"":[113.55787534162161,32.02417574519126]}"
1_00000000000000000168,34,195,193,29,26,23,42,32,23,24,0,1,100,26,-512,-135,20,5,-33,-4,9,2,-18,1542,58,-66,0,7,50,-14,-5,11,-72,-95,-39,21,-39,20,3,0,4.297096,349.58334,0.14166778,98196.664,0.009076334,139.08333,288.45667,2.078664,"{""type"":""Point"",""coordinates"":[114.33698731408388,31.866791773509885]}"
1_0000000000000000016c,46,204,201,42,33,32,48,55,49,31,0,1,54,22,-5,-114,19,-1,-21,12,-13,0,-10,-328,25,4,-16,-43,1,16,0,10,-182,-62,1,-3,-13,0,0,1,1.0937167,356.58334,0.13083445,100535.336,0.009690334,139.16667,289.62332,2.182664,"{""type"":""Point"",""coordinates"":[114.88998719032801,32.01447274129896]}"
1_00000000000000000177,41,195,192,35,28,25,28,24,19,28,0,1,272,17,688,-116,19,18,-4,-44,15,-1,-19,-1434,30,3,-30,7,18,-27,4,8,-472,-73,13,-1,-2,-4,-1,1,4.3013496,352.75,0.090834446,96511.336,0.008856667,137.66667,288.98,1.5619973,"{""type"":""Point"",""coordinates"":[110.23177389754262,32.21902062482262]}"
1_00000000000000000189,47,206,201,44,37,37,63,71,61,37,1,1,119,31,-1581,-114,4,0,-9,36,-44,6,-2,1294,-28,0,9,-47,-55,-16,-4,19,-279,-94,1,2,-22,8,-36,1,3.282443,360.75,0.091667786,99976.664,0.009590667,135.91667,290.17667,1.8153306,"{""type"":""Point"",""coordinates"":[112.78388687626973,32.13951931214074]}"
1_00000000000000000192,44,198,194,39,33,30,38,23,16,32,0,1,97,25,1311,-88,-5,-10,-32,11,-6,-3,-12,1618,59,-62,-11,-24,27,-32,-6,12,777,-63,-23,21,-35,24,-2,-2,6.464861,356.66666,0.120001115,100204.0,0.009448667,137.16667,289.6,2.1353307,"{""type"":""Point"",""coordinates"":[114.13297898178767,32.12389016294841]}"
1_00000000000000000194,47,204,200,43,32,29,56,68,58,30,0,1,52,27,740,-147,11,-10,-31,38,-34,-1,-8,512,6,-65,-7,-59,36,-64,-2,12,147,-82,-21,13,-28,30,-28,0,0.0,357.16666,0.12500112,100732.0,0.009515667,137.41667,289.69998,2.1506639,"{""type"":""Point"",""coordinates"":[114.53560459320647,32.2017728219479]}"
1_00000000000000000198,48,200,197,44,36,36,42,33,28,35,0,1,49,15,1029,-100,29,-12,-7,-17,-13,-3,-12,-1299,-4,-4,11,-21,4,5,4,8,286,-60,2,2,0,-5,-4,0,5.958989,357.25,0.124167785,100929.336,0.009831667,139.75,289.75,2.1759973,"{""type"":""Point"",""coordinates"":[115.02958826700825,32.134128258967124]}"
1_0000000000000000019c,43,205,201,38,32,66,82,80,70,36,0,1,57,11,650,-48,16,-10,8,0,-15,-1,-11,-902,34,-1,5,-23,21,41,2,9,244,-27,6,3,0,-11,0,0,3.2842011,356.0,0.13083445,100998.0,0.009975334,142.16667,289.56,2.116664,"{""type"":""Point"",""coordinates"":[115.66236146109858,32.18829741856439]}"
1_000000000000000001a2,41,182,181,36,27,23,29,22,17,25,0,1,297,21,353,-129,15,8,-32,-33,18,0,-20,-1542,23,7,-42,19,1,-19,4,9,-1094,-82,8,-6,-19,0,-7,4,8.893373,352.75,0.090834446,96511.336,0.008856667,137.66667,288.98,1.5619973,"{""type"":""Point"",""coordinates"":[110.22395709339594,32.23007027723307]}"
1_000000000000000001ac,43,204,200,37,35,37,54,58,48,35,0,1,91,20,339,-98,5,-14,-37,3,-10,0,-11,-764,29,-3,26,37,-21,-30,2,9,-345,-50,-10,20,5,-1,-14,1,2.1954508,354.83334,0.08166778,100059.336,0.009528334,138.41667,289.17334,2.1046638,"{""type"":""Point"",""coordinates"":[111.68866031192657,32.38071654722268]}"
1_000000000000000001ae,39,204,199,34,32,32,59,50,37,30,0,1,111,33,986,-98,-14,11,14,80,-69,-2,-16,-560,42,13,4,-24,-52,29,1,16,399,-53,-22,29,30,15,-33,0,2.1543837,356.5,0.087501116,99996.0,0.009700667,137.41667,289.38333,2.1299973,"{""type"":""Point"",""coordinates"":[111.99966031489916,32.32870559253529]}"
1_000000000000000001b1,42,179,179,38,31,29,35,29,25,30,1,1,79,32,533,-139,-12,-10,1,42,-45,0,-9,540,19,6,15,-47,-28,25,-2,20,928,-128,0,-6,-26,18,-41,-2,1.0974948,360.5,0.08833445,100497.336,0.009715,136.75,290.08334,2.1873307,"{""type"":""Point"",""coordinates"":[112.35350336079325,32.32870559253529]}"
